Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
06/08/2020,274,15,43,21,63,48,49,41,24,15,13,0,138,134,2,149,3,53,38,6,25,0,0,1,1,2,2,3,6,0,6,9,0,5,1,5,3,1,0,2,7,2,7,9,5,5,6,0,22,21,0,16,2,15,9,1,0
08/19/2020,485,5,22,58,150,90,57,71,39,13,7,0,256,229,0,219,4,90,117,23,32,0,0,0,1,0,2,1,1,0,3,2,0,2,0,1,2,0,0,1,2,2,1,6,2,6,2,0,11,11,0,4,0,12,5,0,1
08/06/2021,465,5,29,67,136,123,51,43,26,15,4,0,224,241,0,102,22,111,138,19,73,1,0,1,0,0,0,1,2,0,1,4,0,1,0,3,1,0,0,2,3,5,6,7,2,4,0,0,14,15,0,7,0,16,4,1,1
09/26/2020,233,4,19,26,66,50,32,40,11,7,1,0,105,128,0,104,6,17,76,13,17,0,0,1,0,1,1,0,1,0,1,3,0,2,0,1,1,0,0,0,2,5,1,6,1,3,1,0,13,6,0,6,0,4,7,1,1
09/27/2020,168,1,30,15,52,32,24,22,11,9,3,0,94,74,0,58,3,31,52,9,15,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,2,6,4,8,6,1,0,18,12,0,10,1,10,7,1,1
06/03/2021,96,7,16,20,20,19,14,10,6,6,1,0,48,48,0,20,4,45,15,0,12,0,0,0,1,0,2,4,0,0,4,3,0,3,1,2,1,0,0,2,1,3,2,2,3,2,1,0,8,8,0,2,1,11,1,0,1
05/25/2020,252,23,78,7,34,35,41,43,49,26,17,0,123,128,1,85,7,82,54,2,22,0,0,1,0,4,4,7,7,0,11,12,0,5,0,10,7,1,0,2,10,4,7,12,17,11,15,0,37,41,0,28,2,36,9,1,2
09/15/2021,509,4,16,116,121,106,64,47,39,10,6,0,267,240,2,100,18,148,140,45,58,0,1,0,0,0,1,0,2,0,3,1,0,1,0,2,1,0,0,0,1,2,2,3,5,1,2,0,9,7,0,2,0,8,5,0,1
11/09/2020,3231,14,145,386,833,618,529,430,252,118,65,0,1630,1586,15,1342,76,520,824,115,354,0,0,0,0,1,3,7,3,0,5,9,0,6,0,0,8,0,0,1,6,15,13,26,30,34,20,0,72,73,0,44,7,57,30,2,5
08/06/2020,349,4,21,38,113,73,52,31,22,11,9,0,179,169,1,150,7,85,81,12,14,0,0,0,0,0,2,1,1,0,3,1,0,1,1,1,1,0,0,1,6,1,1,6,2,1,3,0,11,10,0,5,0,10,5,1,0
09/05/2020,203,3,23,23,61,40,34,21,17,6,1,0,94,109,0,97,5,30,55,3,13,0,0,0,0,1,0,1,1,0,1,2,0,2,0,1,0,0,0,0,1,3,3,5,5,3,3,0,14,9,0,7,0,6,9,0,1
04/14/2021,774,9,52,143,215,176,115,61,37,11,16,0,414,359,1,195,25,249,190,31,84,0,0,1,0,1,1,2,4,0,3,6,0,3,0,4,1,0,1,4,5,7,6,5,11,4,10,0,30,22,0,11,1,32,6,2,0
09/11/2020,342,5,19,51,93,83,40,37,21,14,3,0,171,170,1,157,7,46,89,13,30,0,0,1,0,2,0,1,1,0,0,5,0,4,0,1,0,0,0,0,3,2,1,5,5,1,2,0,9,10,0,11,1,3,3,1,0
01/18/2021,715,14,65,85,143,163,107,80,82,33,22,0,391,321,3,228,40,147,181,32,87,0,0,0,1,2,6,2,3,0,3,11,0,5,0,6,3,0,0,2,5,4,3,7,22,10,12,0,30,35,0,16,1,29,15,1,3
01/07/2021,1382,17,85,166,365,278,188,157,148,50,30,0,677,694,11,483,61,224,409,60,145,0,0,1,0,4,3,6,3,0,6,11,0,7,1,7,2,0,0,0,5,10,7,16,18,14,15,0,39,46,0,21,4,34,21,4,1
06/18/2020,184,14,29,24,43,34,30,29,9,5,10,0,94,88,2,89,6,35,32,3,19,0,0,1,1,0,5,4,3,0,7,7,0,6,0,7,1,0,0,2,2,5,3,1,4,6,6,0,16,13,0,11,0,9,8,0,1
12/22/2020,1339,17,84,178,301,251,195,163,151,64,36,0,693,643,3,526,61,231,315,56,150,0,0,0,1,2,2,8,4,0,7,10,0,2,3,8,4,0,0,0,4,7,7,11,17,21,17,0,43,41,0,26,1,39,14,3,1
05/06/2020,971,44,134,55,188,160,213,170,94,53,38,0,474,466,31,549,16,175,117,22,92,0,0,1,3,5,11,10,14,0,14,30,0,13,5,14,12,0,0,2,1,10,22,24,31,23,21,0,62,72,0,48,1,52,24,9,0
09/10/2020,328,2,19,23,120,69,44,36,27,5,4,0,189,138,1,141,9,43,114,5,16,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,4,1,3,2,7,2,0,0,15,4,0,8,0,7,4,0,0
04/20/2021,565,5,54,87,171,120,78,66,17,14,12,0,325,239,1,131,23,199,119,24,69,0,0,0,0,1,2,1,1,0,1,4,0,0,2,2,1,0,0,2,2,13,8,11,8,6,4,0,30,24,0,16,1,29,7,1,0
05/01/2020,1169,39,140,59,222,221,205,193,133,68,68,0,633,536,0,631,30,230,130,34,114,0,1,0,1,4,12,8,13,0,14,25,0,12,1,15,10,0,1,0,14,13,16,23,24,30,20,0,76,64,0,49,3,62,22,3,1
06/13/2020,120,18,23,13,25,19,14,22,14,7,6,0,67,53,0,54,0,28,18,4,16,0,0,0,0,3,5,5,5,0,11,7,0,3,1,6,8,0,0,0,3,1,6,2,5,1,5,0,13,10,0,9,0,9,4,1,0
09/22/2020,351,2,28,43,108,70,52,36,20,12,10,0,175,173,3,162,9,49,99,3,29,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,4,3,2,5,8,4,2,0,13,15,0,14,0,8,6,0,0
05/19/2020,890,27,100,78,211,171,148,130,85,39,28,0,450,434,6,486,14,165,90,27,108,0,1,1,3,6,5,6,5,0,8,19,0,11,2,11,3,0,0,5,5,13,15,20,17,14,11,0,52,48,0,46,2,34,12,3,3
04/10/2020,571,32,155,22,80,101,99,107,85,42,35,0,257,312,2,189,30,223,87,24,18,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,27,28,0,63,92,0,51,4,67,24,8,1
10/04/2020,152,5,22,19,34,26,20,25,13,12,3,0,63,89,0,41,6,32,52,5,16,0,0,0,0,0,0,1,4,0,3,2,0,1,0,1,3,0,0,0,2,2,0,3,6,8,1,0,11,11,0,2,0,14,5,1,0
04/02/2021,679,3,57,83,203,139,108,83,39,17,7,0,347,332,0,181,38,147,216,26,71,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,3,5,12,9,12,10,4,0,27,30,0,16,1,29,9,2,0
05/14/2020,777,45,131,49,167,151,132,109,95,43,31,0,398,369,10,377,15,182,88,27,88,1,0,4,1,5,5,7,22,0,22,23,0,13,4,21,6,1,0,2,7,9,16,18,39,26,14,0,55,76,0,49,4,49,18,7,4
09/11/2021,317,5,31,66,70,68,48,29,16,14,6,0,182,133,2,85,9,68,87,24,44,0,0,0,0,1,1,1,2,0,1,4,0,2,0,2,1,0,0,0,4,5,8,3,6,2,3,0,13,18,0,7,0,16,6,1,1
10/12/2020,682,4,37,69,180,119,123,91,59,31,10,0,324,355,3,244,26,111,201,35,65,0,0,0,1,1,0,2,0,0,2,2,0,3,0,1,0,0,0,0,3,3,7,7,7,7,3,0,15,22,0,9,2,12,11,0,3
09/25/2021,229,2,25,45,51,44,31,23,21,8,6,0,120,108,1,49,11,62,65,16,26,0,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,2,6,2,3,3,4,2,3,0,16,9,0,6,2,12,2,1,2
03/27/2020,404,8,154,4,43,61,86,103,49,36,22,0,212,192,0,74,13,218,73,10,16,0,0,0,1,1,3,3,0,0,3,5,0,2,0,4,2,0,0,2,4,9,27,40,34,20,18,0,77,77,0,17,6,113,14,3,1
09/07/2020,72,1,17,4,19,17,5,10,11,3,3,0,39,33,0,23,0,23,18,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,6,1,1,5,1,1,0,11,6,0,8,0,5,3,0,1
05/26/2021,171,6,31,31,44,24,22,24,11,9,6,0,98,73,0,45,2,76,24,5,19,0,0,0,0,0,5,1,0,0,1,5,0,0,0,4,2,0,0,0,5,1,7,8,3,3,4,0,15,16,0,2,0,22,6,0,1
04/06/2021,852,4,66,133,231,184,125,90,56,18,15,0,436,413,3,228,63,242,204,41,74,0,0,0,0,1,3,0,0,0,0,4,0,2,0,2,0,0,0,0,2,7,11,16,14,8,8,0,29,37,0,12,1,40,8,3,2
03/17/2020,96,1,24,0,15,21,18,17,19,2,4,0,37,59,0,8,3,39,42,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,2,5,7,3,3,0,7,17,0,4,0,16,4,0,0
03/15/2020,40,0,21,0,3,8,9,8,5,4,3,0,13,27,0,6,4,13,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,4,4,2,0,7,14,0,4,2,11,4,0,0
12/28/2020,1665,18,80,202,368,360,216,243,170,66,40,0,845,812,8,670,72,287,362,76,198,0,0,0,0,3,2,7,6,0,6,12,0,7,1,4,6,0,0,2,3,1,7,19,14,20,14,0,38,42,0,23,4,30,20,3,0
08/14/2020,347,3,26,54,86,64,59,40,26,10,8,0,179,164,4,148,5,71,90,14,19,0,0,0,0,0,1,1,1,0,1,2,0,1,0,2,0,0,0,1,1,2,3,3,7,5,4,0,14,12,0,5,0,16,5,0,0
01/30/2021,420,12,36,76,84,78,52,54,44,21,11,0,220,198,2,164,17,82,99,15,43,0,1,0,0,2,3,3,3,0,1,11,0,6,0,4,2,0,0,0,2,4,4,4,8,8,6,0,12,24,0,13,0,16,7,0,0
04/25/2020,632,38,117,32,121,119,132,106,67,31,24,0,308,324,0,346,15,116,90,15,50,0,0,2,1,6,6,11,12,0,14,24,0,12,2,19,5,0,0,0,5,11,12,25,29,20,15,0,51,66,0,47,3,41,18,8,0
08/04/2020,369,2,32,50,105,69,53,39,33,16,4,0,202,164,3,176,9,76,76,17,15,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,4,2,6,3,8,7,2,0,18,14,0,9,3,15,5,0,0
07/08/2020,308,4,28,37,100,67,38,33,20,11,2,0,158,150,0,101,11,84,70,9,33,0,0,0,0,0,2,1,1,0,3,1,0,2,0,1,1,0,0,2,6,3,0,2,5,6,4,0,14,14,0,11,1,8,6,0,2
04/13/2020,694,33,153,10,99,115,127,160,91,53,39,0,353,340,1,265,27,229,102,28,43,0,0,1,5,3,8,7,9,0,15,18,0,11,2,17,3,0,0,1,5,11,11,41,28,27,29,0,65,88,0,37,6,70,30,10,0
06/21/2021,46,3,5,11,11,9,7,1,5,2,0,0,24,22,0,11,0,16,8,2,9,0,0,0,0,1,1,1,0,0,3,0,0,1,0,2,0,0,0,0,1,0,1,2,0,1,0,0,4,1,0,1,0,4,0,0,0
05/14/2021,291,6,33,68,69,55,34,28,26,7,4,0,155,134,2,73,10,110,44,8,46,0,0,0,0,0,3,2,1,0,4,2,0,3,0,2,1,0,0,1,6,3,2,7,10,2,2,0,21,12,0,10,1,16,4,0,2
07/02/2020,256,6,25,25,80,44,39,28,22,10,8,0,144,112,0,88,9,67,59,5,28,0,0,0,0,1,1,1,3,0,3,3,0,3,0,2,1,0,0,1,5,4,4,2,4,1,4,0,12,13,0,7,0,9,6,2,1
07/03/2020,176,5,29,14,53,36,26,18,16,9,4,0,106,68,2,51,2,48,46,9,20,0,0,0,0,0,2,1,2,0,3,2,0,1,0,4,0,0,0,4,2,2,6,3,4,5,3,0,12,17,0,6,0,15,5,1,2
05/28/2020,524,22,70,41,111,90,98,69,62,27,26,0,261,257,6,243,10,132,71,9,59,0,0,0,1,5,1,4,11,0,11,11,0,10,0,7,5,0,0,4,2,10,7,9,15,8,15,0,34,36,0,31,2,23,12,0,2
02/11/2021,438,10,38,64,102,82,58,61,44,19,8,0,213,225,0,139,20,79,137,20,43,0,0,0,2,2,3,0,3,0,2,8,0,5,0,3,2,0,0,3,5,3,2,5,11,6,3,0,20,18,0,12,2,16,8,0,0
04/10/2021,553,8,50,86,150,110,91,65,28,15,8,0,278,274,1,149,28,155,144,20,57,0,0,0,1,0,4,1,2,0,5,3,0,3,0,4,1,0,0,1,5,3,10,11,6,8,6,0,20,30,0,11,1,33,4,0,1
10/08/2021,310,6,21,54,81,59,42,33,24,13,4,0,161,149,0,47,11,79,106,24,43,0,0,1,1,2,1,0,1,0,2,4,0,0,0,4,2,0,0,3,1,3,4,4,1,3,2,0,11,10,0,4,0,6,8,2,1
07/26/2021,325,2,24,61,89,77,34,33,19,6,6,0,176,148,1,52,9,90,92,17,65,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,1,6,2,4,3,2,3,3,0,11,13,0,5,0,17,2,0,0
08/28/2020,382,4,25,66,109,61,50,47,29,15,5,0,184,198,0,174,12,73,88,13,22,0,0,1,0,1,0,2,0,0,4,0,0,2,0,2,0,0,0,1,2,1,8,2,3,4,4,0,13,12,0,9,0,12,3,1,0
07/18/2020,132,4,15,13,37,25,21,19,9,5,3,0,61,71,0,44,1,49,23,3,12,0,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,0,0,0,1,0,1,2,2,7,2,0,8,7,0,1,0,11,2,0,1
08/11/2021,600,2,20,85,154,174,74,53,29,24,7,0,308,290,2,103,36,148,199,22,92,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,1,6,2,3,1,6,1,0,10,10,0,4,1,11,4,0,0
01/23/2021,584,9,54,69,119,135,86,79,53,30,13,0,303,280,1,215,32,108,149,27,53,0,0,0,0,1,2,2,4,0,2,7,0,2,1,4,2,0,0,0,3,6,2,2,13,18,10,0,29,25,0,16,2,26,7,2,1
05/31/2021,45,2,18,4,8,10,8,4,5,2,4,0,23,22,0,11,1,18,9,3,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,3,4,3,3,2,0,12,6,0,1,0,13,3,0,1
06/10/2020,233,12,29,10,57,46,31,36,26,18,9,0,130,102,1,114,4,50,35,6,24,0,0,1,2,2,1,4,2,0,5,7,0,5,1,6,0,0,0,0,1,3,2,8,3,6,6,0,17,12,0,7,1,16,5,0,0
11/01/2020,734,6,74,77,184,152,114,96,53,36,22,0,394,339,1,206,40,121,257,29,81,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,3,7,6,14,20,15,0,34,40,0,27,2,26,16,3,0
04/18/2020,535,39,161,13,89,101,96,90,81,44,21,0,247,288,0,219,19,167,64,18,48,0,0,0,3,4,8,12,12,0,20,19,0,12,5,20,2,0,0,1,7,17,19,37,38,27,15,0,60,101,0,55,4,73,22,6,1
08/13/2021,624,3,35,97,172,153,80,58,39,15,10,0,271,353,0,133,16,141,221,14,99,0,0,0,0,0,1,2,0,0,2,1,0,0,0,3,0,0,0,1,5,6,4,5,7,3,4,0,18,17,0,8,0,21,5,1,0
04/07/2020,556,25,194,2,83,106,94,84,80,55,52,0,295,261,0,181,16,208,97,26,28,0,0,0,1,5,4,10,5,0,11,14,0,6,0,16,1,2,0,0,5,13,23,35,47,33,38,0,90,104,0,41,8,101,34,10,0
11/29/2020,898,17,93,105,216,191,130,115,77,41,23,0,451,443,4,277,31,172,252,36,130,0,0,0,0,2,5,7,3,0,2,15,0,7,1,8,1,0,0,1,2,13,10,16,22,15,14,0,40,53,0,31,5,32,17,4,4
06/23/2021,47,0,6,7,10,11,9,6,2,0,2,0,28,19,0,11,1,15,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,4,2,0,2,0,4,0,0,0
06/10/2021,40,2,16,7,6,8,6,2,8,1,2,0,16,24,0,7,0,24,5,2,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,1,2,2,4,3,3,0,1,0,9,7,0,2,0,7,6,1,0
09/24/2020,408,5,21,51,122,87,61,44,28,9,6,0,199,206,3,183,8,38,136,8,35,0,0,0,1,1,1,1,1,0,2,3,0,4,0,1,0,0,0,0,0,2,4,5,6,4,0,0,8,13,0,6,0,7,6,2,0
04/26/2021,652,6,58,120,154,143,96,92,32,9,6,0,354,297,1,175,19,267,94,23,74,0,0,0,0,0,2,1,3,0,4,2,0,2,0,1,3,0,0,1,4,10,11,9,13,3,7,0,37,21,0,12,1,35,9,0,1
06/15/2021,52,3,5,10,8,10,11,8,2,2,1,0,34,18,0,20,0,16,10,1,5,0,0,1,1,0,0,1,0,0,2,1,0,1,0,2,0,0,0,1,0,2,0,0,1,1,0,0,3,2,0,1,0,3,1,0,0
04/12/2020,341,33,136,28,32,56,54,60,46,34,31,0,144,196,1,104,7,120,60,20,30,0,0,1,2,3,11,6,10,0,16,17,0,4,1,20,8,0,0,0,2,7,16,31,29,30,21,0,56,80,0,34,4,67,25,6,0
06/18/2021,35,2,9,2,10,6,6,6,2,1,2,0,19,16,0,6,2,17,9,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,1,1,5,1,0,0,0,4,5,0,3,0,4,2,0,0
06/19/2021,30,2,5,6,11,5,1,2,1,4,0,0,18,12,0,11,2,6,8,0,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,1,1,0,4,1,0,4,1,0,0,0,0
04/27/2021,565,5,56,101,143,113,79,63,41,14,11,0,288,276,1,152,17,236,91,20,49,0,0,0,1,1,1,1,1,0,2,3,0,2,0,3,0,0,0,1,4,8,6,13,12,5,7,0,32,24,0,8,1,37,8,2,0
06/22/2021,33,3,3,3,7,8,3,5,5,1,1,0,19,14,0,2,0,16,9,2,4,0,0,0,0,2,0,0,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,1,1,0,1,0,0
07/15/2021,133,0,7,15,45,28,21,13,8,3,0,0,77,54,2,16,6,46,40,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,2,5,0,0,0,7,0,0,0
06/27/2021,16,1,1,4,2,5,1,0,1,3,0,0,10,6,0,3,1,6,3,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
09/10/2021,515,5,23,106,146,82,71,48,34,19,9,0,263,246,6,95,19,152,150,27,72,0,0,0,0,2,1,1,1,0,2,3,0,1,1,2,1,0,0,0,5,1,3,3,4,2,5,0,11,12,0,4,0,12,5,0,2
10/12/2021,362,6,20,96,68,72,53,35,20,15,3,0,191,170,1,57,16,98,108,27,56,0,0,1,2,0,1,1,1,0,2,4,0,2,0,3,1,0,0,0,1,2,3,5,4,4,1,0,9,11,0,7,1,11,1,0,0
07/01/2021,32,2,7,5,11,8,5,1,2,0,0,0,15,17,0,6,1,8,9,1,7,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,2,2,1,1,0,0,0,4,3,0,1,0,6,0,0,0
06/04/2020,319,15,31,27,91,63,54,40,26,10,8,0,161,157,1,173,7,76,31,6,26,0,0,2,1,0,6,4,2,0,6,9,0,6,1,8,0,0,0,0,5,1,6,5,10,3,1,0,17,14,0,13,1,10,6,0,1
07/04/2021,18,1,4,6,2,6,1,0,0,2,1,0,10,8,0,3,2,6,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,3,1,0,0,0,2,0,2,0
09/14/2020,430,3,19,62,108,91,66,59,27,9,8,0,226,203,1,207,11,66,110,7,29,0,0,0,0,1,0,1,1,0,1,2,0,3,0,0,0,0,0,1,3,1,3,3,3,3,2,0,7,12,0,7,0,7,4,0,1
04/28/2020,1324,56,174,68,247,232,253,248,156,68,52,0,629,681,14,694,18,280,135,55,142,0,0,0,3,5,9,10,29,0,23,33,0,13,5,26,12,0,0,2,10,18,21,40,28,29,26,0,73,101,0,70,6,62,30,6,0
10/23/2020,1017,4,66,126,251,189,173,134,90,37,16,1,544,468,5,318,32,209,324,34,100,0,0,0,0,0,0,0,4,0,3,1,0,2,0,1,1,0,0,3,5,8,4,12,17,12,5,0,34,32,0,19,2,22,21,0,2
07/10/2021,50,0,7,7,12,17,8,2,1,3,0,0,24,26,0,9,2,12,18,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,0,5,2,0,2,0,3,1,0,1
01/22/2021,738,12,50,102,172,144,117,98,61,30,14,0,387,350,1,268,29,159,175,34,73,0,0,0,0,2,4,4,2,0,5,7,0,4,0,4,4,0,0,2,2,5,8,7,12,7,7,0,16,34,0,17,1,21,9,2,0
01/02/2021,1115,21,62,126,277,210,192,147,86,51,26,0,590,523,2,471,35,161,314,51,83,0,1,0,1,1,3,6,9,0,4,17,0,7,3,5,6,0,0,1,6,5,6,10,14,11,9,0,26,36,0,14,4,28,13,3,0
07/21/2020,291,1,31,25,83,57,55,31,23,8,9,0,144,147,0,99,3,95,60,16,18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,5,6,2,5,4,5,0,15,16,0,7,1,15,6,0,2
04/11/2021,362,5,52,70,81,76,61,30,28,12,4,0,193,169,0,73,16,127,97,14,35,0,2,0,0,1,0,2,0,0,3,2,0,3,0,1,1,0,0,0,1,9,6,7,14,11,4,0,24,28,0,10,4,25,9,4,0
10/09/2021,233,4,20,49,51,52,30,26,16,7,2,0,112,119,2,45,9,56,74,21,28,0,0,0,0,0,1,2,1,0,3,1,0,0,0,4,0,0,0,1,0,5,4,2,5,1,2,0,11,9,0,4,0,9,6,0,1
03/31/2020,490,16,161,5,57,104,97,92,69,39,27,0,260,229,1,113,20,230,86,15,26,0,0,0,4,1,0,5,6,0,6,10,0,2,0,14,0,0,0,2,7,16,25,33,31,26,21,0,72,89,0,29,3,103,18,7,1
10/18/2021,350,1,18,96,64,56,56,43,23,6,6,0,181,167,2,66,11,69,97,28,79,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,4,1,5,4,1,0,10,8,0,5,0,9,4,0,0
03/28/2021,354,7,44,30,120,74,51,41,24,8,6,0,192,162,0,70,15,81,132,25,31,0,0,0,2,2,2,0,1,0,1,6,0,3,0,2,2,0,0,0,5,4,2,19,8,4,2,0,20,24,0,9,0,26,6,3,0
12/04/2020,1856,32,104,240,409,341,306,272,158,85,45,0,938,911,7,712,73,347,425,69,230,0,0,1,1,4,4,7,15,0,14,18,0,16,1,6,9,0,0,4,6,15,12,19,20,16,12,0,49,55,0,32,4,45,16,5,2
11/17/2020,2466,21,144,266,587,493,390,344,227,104,55,0,1273,1182,11,1004,82,433,558,94,295,0,0,0,0,4,10,3,4,0,7,14,0,10,1,6,4,0,0,3,7,11,13,21,39,34,16,0,65,79,0,47,6,60,24,4,3
10/04/2021,420,3,22,102,80,78,53,46,33,23,5,0,205,213,2,71,15,112,130,26,66,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,2,0,0,0,3,4,3,4,3,2,3,0,14,8,0,6,0,8,4,4,0
04/23/2020,1468,36,167,32,194,206,223,240,245,161,167,0,781,683,4,544,25,490,203,61,145,0,1,1,4,3,9,8,10,0,9,27,0,13,2,14,7,0,0,1,6,14,22,26,39,31,28,0,79,88,0,61,6,57,31,10,2
08/01/2021,216,4,16,26,54,51,28,26,22,7,2,0,109,106,1,53,7,52,71,9,24,0,2,0,1,0,0,0,1,0,2,2,0,2,1,0,1,0,0,0,1,2,3,3,6,0,1,0,7,9,0,3,0,7,3,1,2
05/22/2021,131,5,34,27,37,16,13,19,10,8,1,0,69,62,0,35,1,55,22,6,12,0,0,1,0,0,2,2,0,0,3,2,0,2,1,2,0,0,0,1,4,4,9,7,5,4,0,0,19,15,0,7,0,20,4,1,2
04/19/2021,661,7,56,120,162,140,124,72,33,8,2,0,359,301,1,173,32,227,130,32,67,0,0,1,0,1,2,0,3,0,3,4,0,2,0,4,1,0,0,2,5,3,11,20,7,4,4,0,27,29,0,7,0,31,12,3,3
02/26/2021,359,6,20,67,98,58,58,29,32,11,6,0,181,175,3,107,9,83,104,17,39,0,0,0,0,1,1,0,4,0,0,6,0,3,0,1,2,0,0,2,1,1,2,3,4,2,5,0,10,10,0,5,0,11,3,1,0
09/26/2021,203,9,24,40,45,48,24,15,10,15,6,0,105,98,0,35,6,51,81,18,12,0,0,0,2,1,2,2,2,0,4,5,0,2,1,5,1,0,0,0,4,1,2,5,4,4,4,0,13,11,0,3,1,15,5,0,0
06/29/2021,56,2,4,17,11,13,8,1,3,3,0,0,31,25,0,15,0,18,14,5,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,2,2,0,0,0,4,0,0,0
09/16/2020,366,4,32,47,120,78,49,34,25,10,3,0,203,163,0,177,6,60,97,4,22,0,0,0,0,0,2,1,1,0,3,1,0,1,0,1,2,0,0,1,3,2,3,0,13,6,4,0,23,9,0,10,0,10,9,1,2
12/15/2020,1616,22,87,214,365,269,260,242,156,66,44,0,820,787,9,692,48,302,334,72,168,0,0,0,3,4,7,6,2,0,7,15,0,10,1,6,5,0,0,1,2,5,11,13,28,14,13,0,37,50,0,28,5,34,15,3,2
04/15/2020,632,31,149,21,92,108,111,124,86,46,44,0,307,325,0,261,25,194,78,32,42,0,1,1,3,2,5,5,14,0,8,23,0,9,3,15,4,0,0,1,6,13,17,32,35,31,14,0,67,82,0,52,1,71,23,2,0
05/24/2021,216,4,33,40,49,41,32,24,16,10,4,0,110,106,0,48,6,95,31,7,29,0,0,1,2,1,0,0,0,0,2,2,0,2,0,2,0,0,0,1,5,1,4,6,7,6,3,0,18,15,0,7,2,20,4,0,0
11/21/2020,1263,18,99,160,294,248,194,161,115,60,31,0,640,622,1,445,55,217,345,61,140,0,0,0,0,3,4,4,7,0,8,10,0,6,2,7,3,0,0,3,6,12,16,9,16,17,20,0,42,57,0,28,3,40,23,3,2
09/01/2021,531,5,29,98,143,106,71,52,37,12,12,0,296,233,2,114,25,132,131,25,104,0,0,0,0,0,0,0,5,0,2,3,0,1,0,3,1,0,0,1,4,5,4,4,4,2,5,0,15,14,0,4,0,16,8,0,1
